record_id,date,customer_segment,acquisition_channel,region,active_users,sessions,feature_adoptions,data_loaded_at,source_system
2026-05-17|Mid-Market|Organic|APAC,2026-05-17,Mid-Market,Organic,APAC,347,810,119,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Mid-Market|Paid Search|North America,2026-05-17,Mid-Market,Paid Search,North America,494,1154,177,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Mid-Market|Paid Search|EMEA,2026-05-17,Mid-Market,Paid Search,EMEA,370,855,128,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Mid-Market|Paid Search|APAC,2026-05-17,Mid-Market,Paid Search,APAC,313,690,115,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Mid-Market|Partner|North America,2026-05-17,Mid-Market,Partner,North America,343,791,118,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Mid-Market|Partner|EMEA,2026-05-17,Mid-Market,Partner,EMEA,236,540,83,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Mid-Market|Partner|APAC,2026-05-17,Mid-Market,Partner,APAC,203,462,72,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Organic|North America,2026-05-17,Enterprise,Organic,North America,302,668,139,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Organic|EMEA,2026-05-17,Enterprise,Organic,EMEA,226,505,99,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Organic|APAC,2026-05-17,Enterprise,Organic,APAC,182,386,85,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Paid Search|North America,2026-05-17,Enterprise,Paid Search,North America,243,571,107,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Paid Search|EMEA,2026-05-17,Enterprise,Paid Search,EMEA,176,392,80,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Paid Search|APAC,2026-05-17,Enterprise,Paid Search,APAC,145,333,67,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Partner|North America,2026-05-17,Enterprise,Partner,North America,167,365,80,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Partner|EMEA,2026-05-17,Enterprise,Partner,EMEA,132,297,59,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-17|Enterprise|Partner|APAC,2026-05-17,Enterprise,Partner,APAC,102,233,48,2026-05-18 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Organic|North America,2026-05-18,SMB,Organic,North America,1340,3070,476,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Organic|EMEA,2026-05-18,SMB,Organic,EMEA,939,2111,317,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Organic|APAC,2026-05-18,SMB,Organic,APAC,800,1787,277,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Paid Search|North America,2026-05-18,SMB,Paid Search,North America,1159,2585,394,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Paid Search|EMEA,2026-05-18,SMB,Paid Search,EMEA,775,1760,272,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Paid Search|APAC,2026-05-18,SMB,Paid Search,APAC,586,1257,206,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Partner|North America,2026-05-18,SMB,Partner,North America,692,1489,238,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Partner|EMEA,2026-05-18,SMB,Partner,EMEA,552,1256,192,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|SMB|Partner|APAC,2026-05-18,SMB,Partner,APAC,449,1010,157,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Organic|North America,2026-05-18,Mid-Market,Organic,North America,811,1794,294,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Organic|EMEA,2026-05-18,Mid-Market,Organic,EMEA,608,1368,220,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Organic|APAC,2026-05-18,Mid-Market,Organic,APAC,483,1070,175,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Paid Search|North America,2026-05-18,Mid-Market,Paid Search,North America,658,1393,235,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Paid Search|EMEA,2026-05-18,Mid-Market,Paid Search,EMEA,473,1099,169,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Paid Search|APAC,2026-05-18,Mid-Market,Paid Search,APAC,401,914,146,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Partner|North America,2026-05-18,Mid-Market,Partner,North America,481,1053,172,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Partner|EMEA,2026-05-18,Mid-Market,Partner,EMEA,355,821,128,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Mid-Market|Partner|APAC,2026-05-18,Mid-Market,Partner,APAC,280,617,101,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Organic|North America,2026-05-18,Enterprise,Organic,North America,427,969,191,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Organic|EMEA,2026-05-18,Enterprise,Organic,EMEA,313,669,143,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Organic|APAC,2026-05-18,Enterprise,Organic,APAC,252,548,115,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Paid Search|North America,2026-05-18,Enterprise,Paid Search,North America,346,758,161,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Paid Search|EMEA,2026-05-18,Enterprise,Paid Search,EMEA,241,518,110,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Paid Search|APAC,2026-05-18,Enterprise,Paid Search,APAC,197,468,87,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Partner|North America,2026-05-18,Enterprise,Partner,North America,236,554,109,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Partner|EMEA,2026-05-18,Enterprise,Partner,EMEA,177,414,84,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-18|Enterprise|Partner|APAC,2026-05-18,Enterprise,Partner,APAC,125,268,56,2026-05-19 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Organic|North America,2026-05-19,SMB,Organic,North America,1372,3094,472,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Organic|EMEA,2026-05-19,SMB,Organic,EMEA,986,2211,359,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Organic|APAC,2026-05-19,SMB,Organic,APAC,788,1771,280,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Paid Search|North America,2026-05-19,SMB,Paid Search,North America,1028,2273,364,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Paid Search|EMEA,2026-05-19,SMB,Paid Search,EMEA,774,1837,273,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Paid Search|APAC,2026-05-19,SMB,Paid Search,APAC,629,1410,211,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Partner|North America,2026-05-19,SMB,Partner,North America,725,1562,243,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Partner|EMEA,2026-05-19,SMB,Partner,EMEA,535,1248,183,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|SMB|Partner|APAC,2026-05-19,SMB,Partner,APAC,425,968,144,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Organic|North America,2026-05-19,Mid-Market,Organic,North America,832,1885,290,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Organic|EMEA,2026-05-19,Mid-Market,Organic,EMEA,563,1206,204,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Organic|APAC,2026-05-19,Mid-Market,Organic,APAC,473,1051,165,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Paid Search|North America,2026-05-19,Mid-Market,Paid Search,North America,699,1525,240,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Paid Search|EMEA,2026-05-19,Mid-Market,Paid Search,EMEA,483,1028,163,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Paid Search|APAC,2026-05-19,Mid-Market,Paid Search,APAC,424,903,146,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Partner|North America,2026-05-19,Mid-Market,Partner,North America,434,982,148,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Partner|EMEA,2026-05-19,Mid-Market,Partner,EMEA,315,670,113,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Mid-Market|Partner|APAC,2026-05-19,Mid-Market,Partner,APAC,271,598,96,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Organic|North America,2026-05-19,Enterprise,Organic,North America,407,932,187,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Organic|EMEA,2026-05-19,Enterprise,Organic,EMEA,323,697,148,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Organic|APAC,2026-05-19,Enterprise,Organic,APAC,238,530,110,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Paid Search|North America,2026-05-19,Enterprise,Paid Search,North America,346,764,153,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Paid Search|EMEA,2026-05-19,Enterprise,Paid Search,EMEA,250,559,113,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Paid Search|APAC,2026-05-19,Enterprise,Paid Search,APAC,194,458,87,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Partner|North America,2026-05-19,Enterprise,Partner,North America,235,516,112,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Partner|EMEA,2026-05-19,Enterprise,Partner,EMEA,168,398,81,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-19|Enterprise|Partner|APAC,2026-05-19,Enterprise,Partner,APAC,126,285,61,2026-05-20 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Organic|North America,2026-05-20,SMB,Organic,North America,1389,3262,464,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Organic|EMEA,2026-05-20,SMB,Organic,EMEA,1003,2234,357,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Organic|APAC,2026-05-20,SMB,Organic,APAC,790,1866,281,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Paid Search|North America,2026-05-20,SMB,Paid Search,North America,1028,2338,348,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Paid Search|EMEA,2026-05-20,SMB,Paid Search,EMEA,834,1783,295,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Paid Search|APAC,2026-05-20,SMB,Paid Search,APAC,591,1277,197,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Partner|North America,2026-05-20,SMB,Partner,North America,717,1709,249,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Partner|EMEA,2026-05-20,SMB,Partner,EMEA,513,1112,171,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|SMB|Partner|APAC,2026-05-20,SMB,Partner,APAC,424,952,144,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Organic|North America,2026-05-20,Mid-Market,Organic,North America,807,1792,283,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Organic|EMEA,2026-05-20,Mid-Market,Organic,EMEA,616,1424,224,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Organic|APAC,2026-05-20,Mid-Market,Organic,APAC,490,1069,172,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Paid Search|North America,2026-05-20,Mid-Market,Paid Search,North America,726,1686,257,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Paid Search|EMEA,2026-05-20,Mid-Market,Paid Search,EMEA,507,1147,175,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Paid Search|APAC,2026-05-20,Mid-Market,Paid Search,APAC,382,879,138,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Partner|North America,2026-05-20,Mid-Market,Partner,North America,486,1107,175,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Partner|EMEA,2026-05-20,Mid-Market,Partner,EMEA,321,752,111,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Mid-Market|Partner|APAC,2026-05-20,Mid-Market,Partner,APAC,267,624,94,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Organic|North America,2026-05-20,Enterprise,Organic,North America,449,979,205,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Organic|EMEA,2026-05-20,Enterprise,Organic,EMEA,305,678,142,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Organic|APAC,2026-05-20,Enterprise,Organic,APAC,256,560,117,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Paid Search|North America,2026-05-20,Enterprise,Paid Search,North America,335,799,153,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Paid Search|EMEA,2026-05-20,Enterprise,Paid Search,EMEA,238,528,115,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Paid Search|APAC,2026-05-20,Enterprise,Paid Search,APAC,188,431,88,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Partner|North America,2026-05-20,Enterprise,Partner,North America,246,576,115,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Partner|EMEA,2026-05-20,Enterprise,Partner,EMEA,169,400,76,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-20|Enterprise|Partner|APAC,2026-05-20,Enterprise,Partner,APAC,126,268,60,2026-05-21 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Organic|North America,2026-05-21,SMB,Organic,North America,1286,2869,444,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Organic|EMEA,2026-05-21,SMB,Organic,EMEA,993,2201,354,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Organic|APAC,2026-05-21,SMB,Organic,APAC,800,1721,280,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Paid Search|North America,2026-05-21,SMB,Paid Search,North America,1103,2499,401,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Paid Search|EMEA,2026-05-21,SMB,Paid Search,EMEA,747,1680,254,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Paid Search|APAC,2026-05-21,SMB,Paid Search,APAC,592,1382,203,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Partner|North America,2026-05-21,SMB,Partner,North America,745,1623,258,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Partner|EMEA,2026-05-21,SMB,Partner,EMEA,540,1146,183,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|SMB|Partner|APAC,2026-05-21,SMB,Partner,APAC,402,869,144,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Organic|North America,2026-05-21,Mid-Market,Organic,North America,842,1992,289,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Organic|EMEA,2026-05-21,Mid-Market,Organic,EMEA,598,1358,218,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Organic|APAC,2026-05-21,Mid-Market,Organic,APAC,489,1112,175,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Paid Search|North America,2026-05-21,Mid-Market,Paid Search,North America,667,1437,225,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Paid Search|EMEA,2026-05-21,Mid-Market,Paid Search,EMEA,532,1170,184,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Paid Search|APAC,2026-05-21,Mid-Market,Paid Search,APAC,386,827,140,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Partner|North America,2026-05-21,Mid-Market,Partner,North America,482,1127,161,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Partner|EMEA,2026-05-21,Mid-Market,Partner,EMEA,317,744,110,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Mid-Market|Partner|APAC,2026-05-21,Mid-Market,Partner,APAC,283,647,101,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Organic|North America,2026-05-21,Enterprise,Organic,North America,394,931,184,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Organic|EMEA,2026-05-21,Enterprise,Organic,EMEA,297,662,133,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Organic|APAC,2026-05-21,Enterprise,Organic,APAC,259,574,124,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Paid Search|North America,2026-05-21,Enterprise,Paid Search,North America,337,773,161,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Paid Search|EMEA,2026-05-21,Enterprise,Paid Search,EMEA,240,572,106,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Paid Search|APAC,2026-05-21,Enterprise,Paid Search,APAC,214,503,101,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Partner|North America,2026-05-21,Enterprise,Partner,North America,226,526,102,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Partner|EMEA,2026-05-21,Enterprise,Partner,EMEA,163,380,77,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-21|Enterprise|Partner|APAC,2026-05-21,Enterprise,Partner,APAC,135,295,64,2026-05-22 12:00:00,Synthetic product + billing events
2026-05-22|SMB|Organic|North America,2026-05-22,SMB,Organic,North America,1407,3261,512,2026-05-23 12:00:00,Synthetic product + billing events
2026-05-22|SMB|Organic|EMEA,2026-05-22,SMB,Organic,EMEA,978,2262,355,2026-05-23 12:00:00,Synthetic product + billing events
